step,loss,lr,vram_gb
5792,1.3024093669839203,9.411282387668089e-05,3.220730368
5793,1.302136126626283,9.410954411282388e-05,3.212381696
5794,1.302541287764907,9.410626434896688e-05,3.209551872
5795,1.3022857725434005,9.410298458510988e-05,3.214593024
5796,1.302765040397644,9.409970482125287e-05,3.215748096
5797,1.303039440512657,9.409642505739587e-05,3.211705344
5798,1.303181572034955,9.409314529353886e-05,3.214688768
5799,1.3034681400284172,9.408986552968186e-05,3.217096704
5800,1.302694823332131,9.408658576582486e-05,3.212976128
5801,1.3026429925858976,9.408330600196786e-05,3.212390912
5802,1.3019246158190072,9.408002623811087e-05,3.209584128
5803,1.3016123471967875,9.407674647425387e-05,3.209529856
5804,1.3018093559704722,9.407346671039686e-05,3.219317248
5805,1.3019377060420811,9.407018694653984e-05,3.217096704
5806,1.3017641384340823,9.406690718268285e-05,3.213036544
5807,1.3012952308543027,9.406362741882585e-05,3.222221824
5808,1.3005374791286886,9.406034765496885e-05,3.220230656
5809,1.300341244339943,9.405706789111185e-05,3.215781888
5810,1.3003312661498785,9.405378812725484e-05,3.250593792
5811,1.300365883409977,9.405050836339784e-05,3.223752192
5812,1.300232699830085,9.404722859954084e-05,3.219988992
5813,1.300779112111777,9.404394883568383e-05,3.215631872
5814,1.2998086504079402,9.404066907182683e-05,3.213997568
5815,1.2993019778467714,9.403738930796982e-05,3.21125632
5816,1.2998086894117296,9.403410954411282e-05,3.220384768
5817,1.2997069072164595,9.403082978025582e-05,3.212379648
5818,1.2992400989867747,9.402755001639883e-05,3.246728704
5819,1.2995834391377867,9.402427025254183e-05,3.213075968
5820,1.2997633636929096,9.402099048868483e-05,3.215051264
5821,1.3001651131175458,9.401771072482782e-05,3.212304384
5822,1.300029231533408,9.40144309609708e-05,3.214030848
5823,1.299747474770993,9.401115119711381e-05,3.213983232
5824,1.2998859215527774,9.400787143325681e-05,3.214752256
5825,1.3003561910428107,9.400459166939981e-05,3.215748096
5826,1.2997862051986158,9.400131190554281e-05,3.221030912
5827,1.2993013446591795,9.39980321416858e-05,3.21590016
5828,1.2996108522824943,9.39947523778288e-05,3.214048768
5829,1.299629777725786,9.39914726139718e-05,3.21495296
5830,1.2996994984708727,9.398819285011479e-05,3.214608896
5831,1.3001555257290602,9.39849130862578e-05,3.210149376
5832,1.2996813344210387,9.398163332240078e-05,3.21131008
5833,1.2993658813275397,9.397835355854378e-05,3.212343296
5834,1.2996277350187302,9.397507379468679e-05,3.23009792
5835,1.3003265505284072,9.397179403082979e-05,3.221674496
5836,1.3013763648085297,9.396851426697279e-05,3.215450624
5837,1.3015674751810729,9.396523450311579e-05,3.215813632
5838,1.3013543400913476,9.396195473925878e-05,3.212512768
5839,1.301640989854932,9.395867497540177e-05,3.222923776
5840,1.3020707884803415,9.395539521154477e-05,3.213650432
5841,1.3026372933387755,9.395211544768777e-05,3.218642944
5842,1.3021337633952499,9.394883568383077e-05,3.218956288
5843,1.3021701273694635,9.394555591997377e-05,3.211748864
5844,1.3021969566494227,9.394227615611676e-05,3.212716544
5845,1.3018508473783732,9.393899639225976e-05,3.221684736
5846,1.302092556823045,9.393571662840277e-05,3.216084992
5847,1.3026049983315169,9.393243686454575e-05,3.212727296
5848,1.3027663720026612,9.392915710068876e-05,3.220910592
5849,1.3029854716546834,9.392587733683176e-05,3.2124672
5850,1.3025346735306085,9.392259757297475e-05,3.213219328
5851,1.3022588711231946,9.391931780911775e-05,3.21275648
5852,1.3014593724533916,9.391603804526075e-05,3.215561728
5853,1.300818088762462,9.391275828140375e-05,3.210322944
5854,1.301606896854937,9.390947851754674e-05,3.214026752
5855,1.3016911812499166,9.390619875368974e-05,3.215972864
5856,1.301088290475309,9.390291898983273e-05,3.212871168
5857,1.3005069547519088,9.389963922597573e-05,3.224456704
5858,1.30046798158437,9.389635946211873e-05,3.227947008
5859,1.299845578186214,9.389307969826173e-05,3.212487168
5860,1.2999547812342644,9.388979993440474e-05,3.215972864
5861,1.2998583364114165,9.388652017054772e-05,3.209448448
5862,1.299759993068874,9.388324040669073e-05,3.21719552
5863,1.2995337862893939,9.387996064283371e-05,3.212354048
5864,1.2998369882628322,9.387668087897672e-05,3.214019584
5865,1.29991967048496,9.387340111511972e-05,3.212344832
5866,1.2999029134586453,9.387012135126272e-05,3.22045184
5867,1.2996488624252378,9.38668415874057e-05,3.212340224
5868,1.2990566151402891,9.386356182354871e-05,3.215830016
5869,1.2989545148797332,9.386028205969171e-05,3.214720512
5870,1.2988660789094866,9.385700229583471e-05,3.212520448
5871,1.299129151124507,9.38537225319777e-05,3.214593024
5872,1.2991029528714717,9.385044276812069e-05,3.221839872
5873,1.2991436856240035,9.384716300426369e-05,3.212892672
5874,1.299477357827127,9.384388324040669e-05,3.22682112
5875,1.2990930467844009,9.38406034765497e-05,3.21172224
5876,1.299001847524196,9.38373237126927e-05,3.220439552
5877,1.299109108299017,9.38340439488357e-05,3.214096384
5878,1.2988521542400122,9.383076418497868e-05,3.211671552
5879,1.2990798403322696,9.382748442112169e-05,3.218153984
5880,1.299083930067718,9.382420465726467e-05,3.21230336
5881,1.2995452226698399,9.382092489340768e-05,3.21232896
5882,1.299104050975293,9.381764512955068e-05,3.215758848
5883,1.298881412446499,9.381436536569368e-05,3.211442688
5884,1.2991687181033194,9.381108560183667e-05,3.212385792
5885,1.2993567943573,9.380780583797967e-05,3.212900352
5886,1.2989067598432302,9.380452607412267e-05,3.223434752
5887,1.2988980441540479,9.380124631026567e-05,3.221752832
5888,1.2989356204494833,9.379796654640866e-05,3.211158528
5889,1.2990453274548053,9.379468678255166e-05,3.212901888
5890,1.2982857399433851,9.379140701869465e-05,3.230470656
5891,1.2981142017617822,9.378812725483765e-05,3.220579328
5892,1.2977813739702106,9.378484749098065e-05,3.215845376
5893,1.298074634745717,9.378156772712366e-05,3.214210048
5894,1.2977367610484363,9.377828796326666e-05,3.226911744
5895,1.2972021401114762,9.377500819940965e-05,3.21664
5896,1.2970217904262245,9.377172843555265e-05,3.215750144
5897,1.2970902230590582,9.376844867169564e-05,3.21127936
5898,1.296941593978554,9.376516890783864e-05,3.212304384
5899,1.2967272522859274,9.376188914398164e-05,3.212314112
5900,1.2964189988188446,9.375860938012464e-05,3.213786624
5901,1.2962983408756554,9.375532961626763e-05,3.22120704
5902,1.2968408046104014,9.375204985241063e-05,3.213996544
5903,1.297137147989124,9.374877008855363e-05,3.232612352
5904,1.2969417142309247,9.374549032469663e-05,3.211593728
5905,1.2969541015662254,9.374221056083962e-05,3.222919168
5906,1.296844465583563,9.373893079698262e-05,3.242787328
5907,1.2971961409412325,9.373565103312561e-05,3.213994496
5908,1.2970154906995595,9.373237126926861e-05,3.216116736
5909,1.2977335572615265,9.372909150541162e-05,3.220439552
5910,1.2980671826004981,9.372581174155462e-05,3.2217984
5911,1.2983419800922276,9.372253197769762e-05,3.21586176
5912,1.2986696518026293,9.371925221384061e-05,3.212326912
5913,1.2986056465841829,9.37159724499836e-05,3.211248128
5914,1.2986267006769776,9.37126926861266e-05,3.220254208
5915,1.2990183528885246,9.37094129222696e-05,3.228035072
5916,1.2992144400440155,9.37061331584126e-05,3.212347904
5917,1.2991423052549362,9.37028533945556e-05,3.21600512
5918,1.2995250202342867,9.369957363069859e-05,3.218232832
5919,1.2988072276860476,9.369629386684159e-05,3.2131328
5920,1.298607744127512,9.36930141029846e-05,3.214001664
5921,1.2988127640262246,9.368973433912758e-05,3.212248576
5922,1.2988074553012847,9.368645457527058e-05,3.212759552
5923,1.2992949601262809,9.368317481141359e-05,3.222065664
5924,1.2991267404146492,9.367989504755657e-05,3.21314304
5925,1.2984526802785694,9.367661528369958e-05,3.222194688
5926,1.2981225208379328,9.367333551984258e-05,3.211780608
5927,1.2979238689132035,9.367005575598558e-05,3.214019584
5928,1.297444760259241,9.366677599212858e-05,3.216717312
5929,1.297331571187824,9.366349622827157e-05,3.226055168
5930,1.2968908905610441,9.366021646441456e-05,3.22080512
5931,1.2967542593367398,9.365693670055756e-05,3.220900864
5932,1.2974144225008786,9.365365693670056e-05,3.211729408
5933,1.2975085767917336,9.365037717284356e-05,3.215031808
5934,1.297951076645404,9.364709740898656e-05,3.214926848
5935,1.2974101695604623,9.364381764512955e-05,3.214026752
5936,1.2971839395351707,9.364053788127255e-05,3.21495296
5937,1.2971448069624603,9.363725811741556e-05,3.214011904
5938,1.2970193613879382,9.363397835355854e-05,3.216132608
5939,1.296340033132583,9.363069858970155e-05,3.21464064
5940,1.2964110819809138,9.362741882584455e-05,3.213965312
5941,1.2962891481257974,9.362413906198753e-05,3.223767552
5942,1.2963769712485373,9.362085929813054e-05,3.2094848
5943,1.295917034689337,9.361757953427354e-05,3.213424128
5944,1.2957555542513728,9.361429977041654e-05,3.219849216
5945,1.2959128506854176,9.361102000655954e-05,3.2152064
5946,1.2954669805616141,9.360774024270253e-05,3.2228864
5947,1.295403564311564,9.360446047884552e-05,3.212360704
5948,1.2952549826540052,9.360118071498852e-05,3.21506816
5949,1.2948654336482286,9.359790095113152e-05,3.222221824
5950,1.295076437778771,9.359462118727452e-05,3.213972992
5951,1.2953127434663474,9.359134142341752e-05,3.21506816
5952,1.2953754626959562,9.358806165956051e-05,3.213801984
5953,1.2955147625505925,9.358478189570351e-05,3.220019712
5954,1.2953029944747687,9.358150213184652e-05,3.214688768
5955,1.29546727322042,9.35782223679895e-05,3.214081536
5956,1.295686763599515,9.35749426041325e-05,3.238546944
5957,1.2961607307940721,9.357166284027551e-05,3.210852864
5958,1.296152527332306,9.35683830764185e-05,3.224890368
5959,1.2963427936285734,9.35651033125615e-05,3.212720128
5960,1.2966906252130865,9.35618235487045e-05,3.211263488
5961,1.2966351241990923,9.35585437848475e-05,3.212344832
5962,1.2970072244852782,9.355526402099049e-05,3.21570304
5963,1.2971813112124801,9.355198425713349e-05,3.215923712
5964,1.2968961810320616,9.354870449327648e-05,3.21403392
5965,1.2965012457966805,9.354542472941948e-05,3.212767232
5966,1.29665612898767,9.354214496556248e-05,3.218970624
5967,1.2970096415840089,9.353886520170548e-05,3.21235456
5968,1.2973456128500402,9.353558543784849e-05,3.221839872
5969,1.2973794629983604,9.353230567399147e-05,3.242924032
5970,1.2968965692445635,9.352902591013448e-05,3.209609216
5971,1.2963157939910888,9.352574614627746e-05,3.219496448
5972,1.2962394200265408,9.352246638242047e-05,3.211975168
5973,1.2959627132117748,9.351918661856347e-05,3.217558528
5974,1.2956786792725326,9.351590685470647e-05,3.215837184
5975,1.2958376948162913,9.351262709084946e-05,3.226052096
5976,1.2956525652855635,9.350934732699246e-05,3.21230336
5977,1.295869950335473,9.350606756313546e-05,3.223789568
5978,1.2959410967864096,9.350278779927846e-05,3.212831232
5979,1.296125566419214,9.349950803542145e-05,3.215798272
5980,1.2962719975225627,9.349622827156445e-05,3.220439552
5981,1.2957105461321772,9.349294850770744e-05,3.217009152
5982,1.2956841683015228,9.348966874385044e-05,3.21241344
5983,1.295145826023072,9.348638897999344e-05,3.213850112
5984,1.2948680894076825,9.348310921613645e-05,3.211485184
5985,1.294591338019818,9.347982945227945e-05,3.214092288
5986,1.2943087640218436,9.347654968842245e-05,3.21590528
5987,1.2941267642937602,9.347326992456544e-05,3.222825472
5988,1.2940501242689788,9.346999016070843e-05,3.211744256
5989,1.293856396470219,9.346671039685143e-05,3.217411072
5990,1.294416172504425,9.346343063299443e-05,3.21377024
5991,1.2942470914497972,9.346015086913743e-05,3.2117632
5992,1.2938809944689273,9.345687110528042e-05,3.215023104
5993,1.2935567918047308,9.345359134142342e-05,3.214624768
5994,1.293549775145948,9.345031157756642e-05,3.21490944
5995,1.2936087776347995,9.344703181370942e-05,3.212535808
5996,1.293551008142531,9.344375204985241e-05,3.227075072
5997,1.293252268359065,9.344047228599541e-05,3.216036864
5998,1.2932351918704807,9.34371925221384e-05,3.211582464
5999,1.2928024756163359,9.34339127582814e-05,3.214151168
6000,1.2928710172139108,9.34306329944244e-05,3.206635008
6001,1.2933192631416022,9.342735323056741e-05,3.209663488
6002,1.2935757094435394,9.342407346671041e-05,3.214276096
6003,1.293852817658335,9.342079370285341e-05,3.211241472
6004,1.293873442132026,9.34175139389964e-05,3.212660736
6005,1.2932202618941664,9.341423417513939e-05,3.215735296
6006,1.29369305184111,9.341095441128239e-05,3.225563648
6007,1.29330943711102,9.340767464742539e-05,3.227161088
6008,1.293415971286595,9.340439488356839e-05,3.214624256
6009,1.293277503848076,9.340111511971138e-05,3.211772416
6010,1.2924579076096416,9.339783535585438e-05,3.215593472
6011,1.292135976999998,9.339455559199738e-05,3.212206592
6012,1.2916115522012115,9.339127582814039e-05,3.21427968
6013,1.2913262435793877,9.338799606428337e-05,3.221093376
6014,1.2912725351564587,9.338471630042638e-05,3.213113344
6015,1.2912036538496614,9.338143653656936e-05,3.21556992
6016,1.290574516672641,9.337815677271237e-05,3.212116992
6017,1.290918344873935,9.337487700885537e-05,3.217109504
6018,1.2910298856161535,9.337159724499837e-05,3.218055168
6019,1.2911228264309467,9.336831748114137e-05,3.214304256
6020,1.2913124248571695,9.336503771728436e-05,3.21220608
6021,1.2910785113088787,9.336175795342736e-05,3.215853568
6022,1.2914198130182921,9.335847818957035e-05,3.221543936
6023,1.2912809010781348,9.335519842571335e-05,3.215953408
6024,1.2920508703775704,9.335191866185635e-05,3.212480512
6025,1.2922643924690782,9.334863889799935e-05,3.2156288
6026,1.2931673351489008,9.334535913414236e-05,3.220742144
6027,1.2927966991066933,9.334207937028534e-05,3.212949504
6028,1.2925955292023719,9.333879960642834e-05,3.216738816
6029,1.2927389959059656,9.333551984257133e-05,3.210817536
6030,1.29211731672287,9.333224007871433e-05,3.214272512
6031,1.2920747793093323,9.332896031485734e-05,3.211772416
6032,1.2908435140177608,9.332568055100032e-05,3.217389568
6033,1.2913307895883919,9.332240078714333e-05,3.218660352
6034,1.2910378457978369,9.331912102328633e-05,3.218676736
6035,1.291674015559256,9.331584125942933e-05,3.214411776
6036,1.2912556421756745,9.331256149557233e-05,3.211756544
6037,1.2912516630068422,9.330928173171532e-05,3.213558272
6038,1.2916412496753038,9.330600196785831e-05,3.221617664
6039,1.2920282120816409,9.330272220400131e-05,3.207978496
6040,1.291904755923897,9.329944244014431e-05,3.216031232
6041,1.2919218094460667,9.329616267628731e-05,3.226816512
6042,1.2920992470532655,9.329288291243031e-05,3.214418432
6043,1.2926833059638738,9.328960314857332e-05,3.214197248
6044,1.2924002603441478,9.32863233847163e-05,3.211724288
6045,1.2922433911263942,9.32830436208593e-05,3.21076736
6046,1.2925125813856722,9.32797638570023e-05,3.211549184
6047,1.2926171610876918,9.32764840931453e-05,3.224809472
6048,1.2927590245567262,9.32732043292883e-05,3.225312768
6049,1.2929197224788367,9.326992456543129e-05,3.217696256
6050,1.2924672171473504,9.326664480157429e-05,3.220207104
6051,1.2920719351992012,9.326336503771729e-05,3.214265344
6052,1.2923277913592757,9.326008527386029e-05,3.211836416
6053,1.2925331749394535,9.325680551000329e-05,3.214286848
6054,1.2920629657432436,9.325352574614628e-05,3.220973568
6055,1.2922711449116469,9.325024598228927e-05,3.213813248
6056,1.2919378904998302,9.324696621843227e-05,3.215657472
6057,1.2914389993064106,9.324368645457527e-05,3.237215232
6058,1.2915527348034084,9.324040669071827e-05,3.212024832
6059,1.2914766283519565,9.323712692686128e-05,3.211692544
6060,1.2908324992470444,9.323384716300428e-05,3.231200768
6061,1.2912080700881778,9.323056739914727e-05,3.21615872
6062,1.2915238436497747,9.322728763529027e-05,3.21105408
6063,1.2914935695193708,9.322400787143326e-05,3.212500992
6064,1.2915169231407344,9.322072810757626e-05,3.2120064
6065,1.291256431583315,9.321744834371926e-05,3.212027392
6066,1.2913230182416737,9.321416857986226e-05,3.222549504
6067,1.291004669908434,9.321088881600525e-05,3.211247104
6068,1.2913885059021413,9.320760905214825e-05,3.213414912
6069,1.291550106871873,9.320432928829125e-05,3.216669696
6070,1.291576091274619,9.320104952443425e-05,3.217390592
6071,1.2920148561894893,9.319776976057724e-05,3.207151104
6072,1.2919001851417125,9.319448999672023e-05,3.212130816
6073,1.291853320207447,9.319121023286323e-05,3.22202624
6074,1.291645341347903,9.318793046900623e-05,3.21188352
6075,1.2915439615957438,9.318465070514924e-05,3.211311616
6076,1.2918007292412221,9.318137094129224e-05,3.230984704
6077,1.2914869530871511,9.317809117743524e-05,3.212024832
